date,sales
12/7/2017,60
12/7/2017,72
12/8/2017,1112
12/8/2017,120
12/8/2017,608
12/8/2017,528
12/8/2017,96
12/8/2017,4776
12/8/2017,1104
12/8/2017,288
12/8/2017,72
12/8/2017,24
12/8/2017,72
12/8/2017,96
12/8/2017,60
12/8/2017,96
12/8/2017,480
12/8/2017,372
12/8/2017,24
12/8/2017,384
12/8/2017,96
12/8/2017,1320
12/8/2017,240
12/8/2017,432
12/11/2017,2460
12/11/2017,240
12/11/2017,24
12/12/2017,240
12/12/2017,56
12/12/2017,1236
12/12/2017,7920
12/12/2017,1056
12/12/2017,360
12/12/2017,96
12/12/2017,360
12/12/2017,120
12/12/2017,72
12/12/2017,72
12/12/2017,24
12/12/2017,48
12/12/2017,24
12/12/2017,12
12/12/2017,24
12/12/2017,48
12/12/2017,216
12/12/2017,408
12/12/2017,24
12/12/2017,264
12/12/2017,60
12/12/2017,96
12/12/2017,312
12/12/2017,36
12/12/2017,1248
12/13/2017,1080
12/13/2017,208
12/13/2017,1680
12/13/2017,32
12/13/2017,816
12/13/2017,72
12/13/2017,3180
12/13/2017,2136
12/13/2017,1224
12/13/2017,264
12/13/2017,888
12/13/2017,5664
12/13/2017,2160
12/13/2017,408
12/13/2017,4128
12/13/2017,24
12/13/2017,24
12/13/2017,12
12/13/2017,24
12/13/2017,48
12/13/2017,24
12/13/2017,720
12/13/2017,120
12/13/2017,144
12/13/2017,12
12/13/2017,24
12/13/2017,24
12/13/2017,912
12/13/2017,48
12/13/2017,192
12/14/2017,16
12/14/2017,48
12/14/2017,36
12/14/2017,5304
12/14/2017,24
12/14/2017,24
12/14/2017,48
12/14/2017,240
12/14/2017,24
12/14/2017,48
12/14/2017,468
12/14/2017,156
12/14/2017,12
12/14/2017,24
12/14/2017,24
12/14/2017,24
12/14/2017,12
12/15/2017,540
12/15/2017,144
12/15/2017,660
12/15/2017,136
12/15/2017,240
12/15/2017,18
12/15/2017,504
12/15/2017,26170
12/15/2017,72
12/15/2017,24
12/15/2017,2280
12/15/2017,132
12/15/2017,84
12/15/2017,192
12/15/2017,24
12/15/2017,84
12/15/2017,36
12/15/2017,24
12/15/2017,120
12/15/2017,24
12/15/2017,12
12/15/2017,120
12/15/2017,96
12/15/2017,24
12/15/2017,96
12/15/2017,72
12/15/2017,96
12/15/2017,12
12/15/2017,24
12/15/2017,36
12/15/2017,1488
12/15/2017,168
12/15/2017,288
12/18/2017,780
12/18/2017,48
12/18/2017,416
12/18/2017,96
12/18/2017,372
12/18/2017,1152
12/18/2017,144
12/18/2017,24
12/18/2017,144
12/18/2017,72
12/18/2017,48
12/18/2017,24
12/18/2017,24
12/18/2017,48
12/18/2017,24
12/18/2017,24
12/18/2017,36
12/18/2017,48
12/18/2017,12
12/18/2017,10224
12/18/2017,384
12/18/2017,8400
12/19/2017,600
12/19/2017,32
12/19/2017,240
12/19/2017,32
12/19/2017,408
12/19/2017,3696
12/19/2017,24
12/19/2017,528
12/19/2017,1224
12/19/2017,312
12/19/2017,60
12/19/2017,840
12/19/2017,456
12/19/2017,540
12/19/2017,72
12/19/2017,204
12/19/2017,72
12/19/2017,48
12/19/2017,48
12/19/2017,72
12/19/2017,24
12/19/2017,24
12/19/2017,24
12/19/2017,288
12/19/2017,72
12/19/2017,168
12/19/2017,672
12/19/2017,60
12/19/2017,24
12/19/2017,96
12/19/2017,144
12/19/2017,24
12/19/2017,4584
12/19/2017,204
12/19/2017,3864
12/20/2017,1500
12/20/2017,780
12/20/2017,192
12/20/2017,30
12/20/2017,6312
12/20/2017,7164
12/20/2017,1248
12/20/2017,894
12/20/2017,96
12/20/2017,24
12/20/2017,24
12/20/2017,336
12/20/2017,2904
12/20/2017,24
12/20/2017,24
12/20/2017,720
12/20/2017,36
12/21/2017,120
12/21/2017,16
12/21/2017,120
12/21/2017,80
12/21/2017,48
12/21/2017,42
12/21/2017,2304
12/21/2017,2088
12/21/2017,360
12/21/2017,96
12/21/2017,24
12/21/2017,72
12/21/2017,288
12/21/2017,72
12/21/2017,168
12/21/2017,48
12/21/2017,96
12/21/2017,96
12/21/2017,168
12/21/2017,72
12/21/2017,12
12/21/2017,24
12/21/2017,24
12/21/2017,144
12/21/2017,60
12/27/2017,2760
12/27/2017,104
12/27/2017,1980
12/27/2017,208
12/27/2017,888
12/27/2017,852
12/27/2017,684
12/27/2017,3480
12/27/2017,2484
12/27/2017,144
12/27/2017,72
12/27/2017,24
12/27/2017,72
12/27/2017,984
12/27/2017,396
12/27/2017,24
12/27/2017,2928
12/27/2017,24
12/27/2017,24
12/27/2017,72
12/27/2017,24
12/27/2017,384
12/27/2017,48
12/27/2017,96
12/27/2017,120
12/27/2017,96
12/27/2017,12
12/27/2017,12
12/27/2017,48
12/27/2017,96
12/27/2017,24
12/27/2017,48
12/27/2017,2256
12/27/2017,588
12/27/2017,7920
12/28/2017,240
12/28/2017,48
12/28/2017,60
12/28/2017,16
12/28/2017,132
12/28/2017,24
12/28/2017,960
12/28/2017,9612
12/28/2017,12
12/28/2017,444
12/28/2017,72
12/28/2017,96
12/28/2017,120
12/28/2017,10
12/28/2017,192
12/28/2017,84
12/28/2017,96
12/28/2017,144
12/28/2017,168
12/28/2017,120
12/28/2017,36
12/28/2017,96
12/28/2017,36
12/28/2017,12
12/28/2017,48
12/28/2017,48
12/28/2017,120
12/28/2017,96
12/28/2017,24
12/28/2017,48
12/28/2017,24
12/28/2017,504
12/28/2017,156
12/28/2017,108
12/29/2017,60
12/29/2017,304
12/29/2017,60
12/29/2017,120
12/29/2017,144
12/29/2017,24
12/29/2017,24
12/29/2017,936
12/29/2017,72
12/29/2017,24
12/29/2017,24
12/29/2017,24
12/29/2017,48
12/29/2017,96
12/29/2017,48
12/29/2017,168
12/29/2017,72
12/29/2017,24
12/29/2017,696
12/29/2017,36
12/29/2017,24
